geo,Municipio,Año,Nivel,Tasa
15580,Quípama,2019,Total,0.027900
15599,Ramiriquí,2019,Total,0.002200
15600,Ráquira,2019,Total,0.015400
15621,Rondón,2019,Total,0.037100
15632,Saboyá,2019,Total,0.008500
15638,Sáchica,2019,Total,0.009100
15646,Samacá,2019,Total,0.002400
15660,San Eduardo,2019,Total,0.000000
15664,San José de Pare,2019,Total,0.005300
15667,San Luis de Gaceno,2019,Total,0.037400
15673,San Mateo,2019,Total,0.003200
15676,San Miguel de Sema,2019,Total,0.007500
15681,San Pablo de Borbur,2019,Total,0.025200
15686,Santana,2019,Total,0.051200
15690,Santa María,2019,Total,0.014500
15693,Santa Rosa de Viterbo,2019,Total,0.011000
15696,Santa Sofía,2019,Total,0.005600
15720,Sativanorte,2019,Total,0.000000
15723,Sativasur,2019,Total,0.000000
15740,Siachoque,2019,Total,0.026100
15753,Soatá,2019,Total,0.006200
15755,Socotá,2019,Total,0.002600
15757,Socha,2019,Total,0.003000
15759,Sogamoso,2019,Total,0.021900
15761,Somondoco,2019,Total,0.030400
15762,Sora,2019,Total,0.000000
15763,Sotaquirá,2019,Total,0.001500
15764,Soracá,2019,Total,0.023400
15774,Susacón,2019,Total,0.005300
15776,Sutamarchán,2019,Total,0.018100
15778,Sutatenza,2019,Total,0.004400
15790,Tasco,2019,Total,0.000000
15798,Tenza,2019,Total,0.001900
15804,Tibaná,2019,Total,0.003300
15806,Tibasosa,2019,Total,0.011200
15808,Tinjacá,2019,Total,0.000000
15810,Tipacoque,2019,Total,0.015200
15814,Toca,2019,Total,0.027100
15816,Togüí,2019,Total,0.012700
15820,Tópaga,2019,Total,0.017800
15822,Tota,2019,Total,0.001000
15832,Tununguá,2019,Total,0.020600
15835,Turmequé,2019,Total,0.004000
15837,Tuta,2019,Total,0.003100
15839,Tutazá,2019,Total,0.000000
15842,Umbita,2019,Total,0.000000
15861,Ventaquemada,2019,Total,0.000700
15879,Viracachá,2019,Total,0.007300
15897,Zetaquira,2019,Total,0.004700
15001,Tunja,2019,Transición,0.021600
15022,Almeida,2019,Transición,0.000000
15047,Aquitania,2019,Transición,0.009000
15051,Arcabuco,2019,Transición,0.000000
15087,Belén,2019,Transición,0.000000
15090,Berbeo,2019,Transición,0.000000
15092,Betéitiva,2019,Transición,0.000000
15097,Boavita,2019,Transición,0.000000
15104,Boyacá,2019,Transición,0.000000
15106,Briceño,2019,Transición,0.000000
15109,Buenavista,2019,Transición,0.000000
15114,Busbanzá,2019,Transición,0.000000
15131,Caldas,2019,Transición,0.000000
15135,Campohermoso,2019,Transición,0.000000
15162,Cerinza,2019,Transición,0.000000
15172,Chinavita,2019,Transición,0.000000
15176,Chiquinquirá,2019,Transición,0.003100
15180,Chiscas,2019,Transición,0.000000
15183,Chita,2019,Transición,0.006300
15185,Chitaraque,2019,Transición,0.000000
15187,Chivatá,2019,Transición,0.000000
15189,Ciénega,2019,Transición,0.000000
15204,Cómbita,2019,Transición,0.022500
15212,Coper,2019,Transición,0.000000
15215,Corrales,2019,Transición,0.000000
15218,Covarachía,2019,Transición,0.000000
15223,Cubará,2019,Transición,0.000000
15224,Cucaita,2019,Transición,0.032300
15226,Cuítiva,2019,Transición,0.000000
15232,Chíquiza,2019,Transición,0.000000
15236,Chivor,2019,Transición,0.000000
15238,Duitama,2019,Transición,0.006000
15244,El Cocuy,2019,Transición,0.000000
15248,El Espino,2019,Transición,0.000000
15272,Firavitoba,2019,Transición,0.000000
15276,Floresta,2019,Transición,0.000000
15293,Gachantivá,2019,Transición,0.000000
15296,Gameza,2019,Transición,0.000000
15299,Garagoa,2019,Transición,0.000000
15317,Guacamayas,2019,Transición,0.000000
15322,Guateque,2019,Transición,0.000000
15325,Guayatá,2019,Transición,0.000000
15332,Güicán,2019,Transición,0.000000
15362,Iza,2019,Transición,0.000000
15367,Jenesano,2019,Transición,0.000000
15368,Jericó,2019,Transición,0.000000
15377,Labranzagrande,2019,Transición,0.000000
15380,La Capilla,2019,Transición,0.000000
15401,La Victoria,2019,Transición,0.000000
15403,La Uvita,2019,Transición,0.000000
15407,Villa de Leyva,2019,Transición,0.010900
15425,Macanal,2019,Transición,0.000000
15442,Maripí,2019,Transición,0.000000
15455,Miraflores,2019,Transición,0.000000
15464,Mongua,2019,Transición,0.000000
15466,Monguí,2019,Transición,0.000000
15469,Moniquirá,2019,Transición,0.004200
15476,Motavita,2019,Transición,0.039200
15480,Muzo,2019,Transición,0.000000
15491,Nobsa,2019,Transición,0.000000
15494,Nuevo Colón,2019,Transición,0.000000
15500,Oicatá,2019,Transición,0.000000
15507,Otanche,2019,Transición,0.000000
15511,Pachavita,2019,Transición,0.000000
15514,Páez,2019,Transición,0.000000
15516,Paipa,2019,Transición,0.005900
15518,Pajarito,2019,Transición,0.000000
15522,Panqueba,2019,Transición,0.000000
15531,Pauna,2019,Transición,0.000000
15533,Paya,2019,Transición,0.000000
15537,Paz de Río,2019,Transición,0.000000
15542,Pesca,2019,Transición,0.000000
15550,Pisba,2019,Transición,0.000000
15572,Puerto Boyacá,2019,Transición,0.000000
15580,Quípama,2019,Transición,0.034500
15599,Ramiriquí,2019,Transición,0.000000
15600,Ráquira,2019,Transición,0.000000
15621,Rondón,2019,Transición,0.000000
15632,Saboyá,2019,Transición,0.000000
15638,Sáchica,2019,Transición,0.000000
15646,Samacá,2019,Transición,0.000000
15660,San Eduardo,2019,Transición,0.000000
15664,San José de Pare,2019,Transición,0.000000
15667,San Luis de Gaceno,2019,Transición,0.000000
15673,San Mateo,2019,Transición,0.000000
15676,San Miguel de Sema,2019,Transición,0.023800
15681,San Pablo de Borbur,2019,Transición,0.000000
15686,Santana,2019,Transición,0.000000
15690,Santa María,2019,Transición,0.000000
15693,Santa Rosa de Viterbo,2019,Transición,0.008300
15696,Santa Sofía,2019,Transición,0.000000
15720,Sativanorte,2019,Transición,0.000000
15723,Sativasur,2019,Transición,0.000000
15740,Siachoque,2019,Transición,0.000000
15753,Soatá,2019,Transición,0.000000
15755,Socotá,2019,Transición,0.000000
15757,Socha,2019,Transición,0.000000
15759,Sogamoso,2019,Transición,0.005500
15761,Somondoco,2019,Transición,0.000000
15762,Sora,2019,Transición,0.000000
15763,Sotaquirá,2019,Transición,0.000000
15764,Soracá,2019,Transición,0.000000
15774,Susacón,2019,Transición,0.000000
15776,Sutamarchán,2019,Transición,0.000000
15778,Sutatenza,2019,Transición,0.000000
15790,Tasco,2019,Transición,0.000000
15798,Tenza,2019,Transición,0.000000
15804,Tibaná,2019,Transición,0.000000
15806,Tibasosa,2019,Transición,0.024200
15808,Tinjacá,2019,Transición,0.000000
15810,Tipacoque,2019,Transición,0.000000
15814,Toca,2019,Transición,0.000000
15816,Togüí,2019,Transición,0.000000
15820,Tópaga,2019,Transición,0.000000
15822,Tota,2019,Transición,0.000000
15832,Tununguá,2019,Transición,0.000000
15835,Turmequé,2019,Transición,0.000000
15837,Tuta,2019,Transición,0.000000
15839,Tutazá,2019,Transición,0.000000
15842,Umbita,2019,Transición,0.000000
15861,Ventaquemada,2019,Transición,0.000000
15879,Viracachá,2019,Transición,0.000000
15897,Zetaquira,2019,Transición,0.000000
15001,Tunja,2019,Primaria,0.026300
15022,Almeida,2019,Primaria,0.000000
15047,Aquitania,2019,Primaria,0.005100
15051,Arcabuco,2019,Primaria,0.002200
15087,Belén,2019,Primaria,0.008600
15090,Berbeo,2019,Primaria,0.039600
15092,Betéitiva,2019,Primaria,0.026500
15097,Boavita,2019,Primaria,0.005100
15104,Boyacá,2019,Primaria,0.000000
15106,Briceño,2019,Primaria,0.011400
15109,Buenavista,2019,Primaria,0.024400
15114,Busbanzá,2019,Primaria,0.000000
15131,Caldas,2019,Primaria,0.020800
15135,Campohermoso,2019,Primaria,0.004700
15162,Cerinza,2019,Primaria,0.000000
15172,Chinavita,2019,Primaria,0.042700
15176,Chiquinquirá,2019,Primaria,0.005800
15180,Chiscas,2019,Primaria,0.003800
15183,Chita,2019,Primaria,0.001200
15185,Chitaraque,2019,Primaria,0.000000
15187,Chivatá,2019,Primaria,0.010300
15189,Ciénega,2019,Primaria,0.032300
15204,Cómbita,2019,Primaria,0.027400
15212,Coper,2019,Primaria,0.020800
15215,Corrales,2019,Primaria,0.000000
15218,Covarachía,2019,Primaria,0.028700
15223,Cubará,2019,Primaria,0.124400
15224,Cucaita,2019,Primaria,0.008800
15226,Cuítiva,2019,Primaria,0.000000
15232,Chíquiza,2019,Primaria,0.003000
15236,Chivor,2019,Primaria,0.019200
15238,Duitama,2019,Primaria,0.020100
15244,El Cocuy,2019,Primaria,0.021300
15248,El Espino,2019,Primaria,0.005000
15272,Firavitoba,2019,Primaria,0.000000
15276,Floresta,2019,Primaria,0.000000
15293,Gachantivá,2019,Primaria,0.000000
15296,Gameza,2019,Primaria,0.006700
15299,Garagoa,2019,Primaria,0.000000
15317,Guacamayas,2019,Primaria,0.000000
15322,Guateque,2019,Primaria,0.001500
15325,Guayatá,2019,Primaria,0.015600
15332,Güicán,2019,Primaria,0.000000
15362,Iza,2019,Primaria,0.059100
15367,Jenesano,2019,Primaria,0.000000
15368,Jericó,2019,Primaria,0.002800
15377,Labranzagrande,2019,Primaria,0.015000
15380,La Capilla,2019,Primaria,0.000000
15401,La Victoria,2019,Primaria,0.000000
15403,La Uvita,2019,Primaria,0.010800
15407,Villa de Leyva,2019,Primaria,0.011800
15425,Macanal,2019,Primaria,0.000000
15442,Maripí,2019,Primaria,0.012300
15455,Miraflores,2019,Primaria,0.016500
15464,Mongua,2019,Primaria,0.005100
15466,Monguí,2019,Primaria,0.010200
15469,Moniquirá,2019,Primaria,0.011600
15476,Motavita,2019,Primaria,0.013300
15480,Muzo,2019,Primaria,0.001500
15491,Nobsa,2019,Primaria,0.010100
15494,Nuevo Colón,2019,Primaria,0.016300
15500,Oicatá,2019,Primaria,0.000000
15507,Otanche,2019,Primaria,0.020500
15511,Pachavita,2019,Primaria,0.000000
15514,Páez,2019,Primaria,0.000000
15516,Paipa,2019,Primaria,0.026800
15518,Pajarito,2019,Primaria,0.055900
15522,Panqueba,2019,Primaria,0.000000
15531,Pauna,2019,Primaria,0.000000
15533,Paya,2019,Primaria,0.029000
15537,Paz de Río,2019,Primaria,0.000000
15542,Pesca,2019,Primaria,0.003400
15550,Pisba,2019,Primaria,0.000000
15572,Puerto Boyacá,2019,Primaria,0.009100
15580,Quípama,2019,Primaria,0.024700
15599,Ramiriquí,2019,Primaria,0.001500
15600,Ráquira,2019,Primaria,0.016700
15621,Rondón,2019,Primaria,0.040000
15632,Saboyá,2019,Primaria,0.009200
15638,Sáchica,2019,Primaria,0.012700
15646,Samacá,2019,Primaria,0.003200
15660,San Eduardo,2019,Primaria,0.000000
15664,San José de Pare,2019,Primaria,0.002900
15667,San Luis de Gaceno,2019,Primaria,0.033000
15673,San Mateo,2019,Primaria,0.000000
15676,San Miguel de Sema,2019,Primaria,0.004500
15681,San Pablo de Borbur,2019,Primaria,0.029000
15686,Santana,2019,Primaria,0.053500
15690,Santa María,2019,Primaria,0.006900
15693,Santa Rosa de Viterbo,2019,Primaria,0.011700
15696,Santa Sofía,2019,Primaria,0.007800
15720,Sativanorte,2019,Primaria,0.000000
15723,Sativasur,2019,Primaria,0.000000
15740,Siachoque,2019,Primaria,0.029100
15753,Soatá,2019,Primaria,0.000000
15755,Socotá,2019,Primaria,0.004400
15757,Socha,2019,Primaria,0.001600
15759,Sogamoso,2019,Primaria,0.011300
15761,Somondoco,2019,Primaria,0.014100
15762,Sora,2019,Primaria,0.000000
15763,Sotaquirá,2019,Primaria,0.001600
15764,Soracá,2019,Primaria,0.057900
15774,Susacón,2019,Primaria,0.000000
15776,Sutamarchán,2019,Primaria,0.000000
15778,Sutatenza,2019,Primaria,0.000000
15790,Tasco,2019,Primaria,0.000000
15798,Tenza,2019,Primaria,0.004400
15804,Tibaná,2019,Primaria,0.003100
15806,Tibasosa,2019,Primaria,0.010700
15808,Tinjacá,2019,Primaria,0.000000
15810,Tipacoque,2019,Primaria,0.015400
15814,Toca,2019,Primaria,0.029800
15816,Togüí,2019,Primaria,0.005300
15820,Tópaga,2019,Primaria,0.016700
15822,Tota,2019,Primaria,0.002000
15832,Tununguá,2019,Primaria,0.000000
15835,Turmequé,2019,Primaria,0.009600
15837,Tuta,2019,Primaria,0.000000
15839,Tutazá,2019,Primaria,0.000000
15842,Umbita,2019,Primaria,0.000000
15861,Ventaquemada,2019,Primaria,0.000900
15879,Viracachá,2019,Primaria,0.005700
15897,Zetaquira,2019,Primaria,0.000000
15001,Tunja,2019,Secundaria,0.057500
15022,Almeida,2019,Secundaria,0.000000
15047,Aquitania,2019,Secundaria,0.068000
15051,Arcabuco,2019,Secundaria,0.002300
15087,Belén,2019,Secundaria,0.001800
15090,Berbeo,2019,Secundaria,0.008200
15092,Betéitiva,2019,Secundaria,0.108400
15097,Boavita,2019,Secundaria,0.000000
15104,Boyacá,2019,Secundaria,0.003100
15106,Briceño,2019,Secundaria,0.045200
15109,Buenavista,2019,Secundaria,0.032300
15114,Busbanzá,2019,Secundaria,0.022700
15131,Caldas,2019,Secundaria,0.040200
15135,Campohermoso,2019,Secundaria,0.035500
15162,Cerinza,2019,Secundaria,0.000000
15172,Chinavita,2019,Secundaria,0.100000
15176,Chiquinquirá,2019,Secundaria,0.033700
15180,Chiscas,2019,Secundaria,0.000000
15183,Chita,2019,Secundaria,0.010200
15185,Chitaraque,2019,Secundaria,0.000000
15187,Chivatá,2019,Secundaria,0.055200
15189,Ciénega,2019,Secundaria,0.023300
15204,Cómbita,2019,Secundaria,0.150600
15212,Coper,2019,Secundaria,0.019100
15215,Corrales,2019,Secundaria,0.006800
15218,Covarachía,2019,Secundaria,0.029200
15223,Cubará,2019,Secundaria,0.035300
15224,Cucaita,2019,Secundaria,0.017500
15226,Cuítiva,2019,Secundaria,0.000000
15232,Chíquiza,2019,Secundaria,0.000000
15236,Chivor,2019,Secundaria,0.055100
15238,Duitama,2019,Secundaria,0.049800
15244,El Cocuy,2019,Secundaria,0.023700
15248,El Espino,2019,Secundaria,0.005600
15272,Firavitoba,2019,Secundaria,0.006000
15276,Floresta,2019,Secundaria,0.000000
15293,Gachantivá,2019,Secundaria,0.004300
15296,Gameza,2019,Secundaria,0.003200
15299,Garagoa,2019,Secundaria,0.011900
15317,Guacamayas,2019,Secundaria,0.010800
15322,Guateque,2019,Secundaria,0.000000
15325,Guayatá,2019,Secundaria,0.025300
15332,Güicán,2019,Secundaria,0.000000
15362,Iza,2019,Secundaria,0.139500
15367,Jenesano,2019,Secundaria,0.000000
15368,Jericó,2019,Secundaria,0.000000
15377,Labranzagrande,2019,Secundaria,0.007000
15380,La Capilla,2019,Secundaria,0.021600
15401,La Victoria,2019,Secundaria,0.000000
15403,La Uvita,2019,Secundaria,0.000000
15407,Villa de Leyva,2019,Secundaria,0.003000
15425,Macanal,2019,Secundaria,0.000000
15442,Maripí,2019,Secundaria,0.035500
15455,Miraflores,2019,Secundaria,0.009800
15464,Mongua,2019,Secundaria,0.003400
15466,Monguí,2019,Secundaria,0.010200
15469,Moniquirá,2019,Secundaria,0.018800
15476,Motavita,2019,Secundaria,0.041700
15480,Muzo,2019,Secundaria,0.005400
15491,Nobsa,2019,Secundaria,0.070900
15494,Nuevo Colón,2019,Secundaria,0.033700
15500,Oicatá,2019,Secundaria,0.006500
15507,Otanche,2019,Secundaria,0.030000
15511,Pachavita,2019,Secundaria,0.164900
15514,Páez,2019,Secundaria,0.000000
15516,Paipa,2019,Secundaria,0.052400
15518,Pajarito,2019,Secundaria,0.138900
15522,Panqueba,2019,Secundaria,0.000000
15531,Pauna,2019,Secundaria,0.001800
15533,Paya,2019,Secundaria,0.018800
15537,Paz de Río,2019,Secundaria,0.000000
15542,Pesca,2019,Secundaria,0.006500
15550,Pisba,2019,Secundaria,0.020600
15572,Puerto Boyacá,2019,Secundaria,0.017100
15580,Quípama,2019,Secundaria,0.040000
15599,Ramiriquí,2019,Secundaria,0.004100
15600,Ráquira,2019,Secundaria,0.020200
15621,Rondón,2019,Secundaria,0.044000
15632,Saboyá,2019,Secundaria,0.010500
15638,Sáchica,2019,Secundaria,0.010800
15646,Samacá,2019,Secundaria,0.002800
15660,San Eduardo,2019,Secundaria,0.000000
15664,San José de Pare,2019,Secundaria,0.012300
15667,San Luis de Gaceno,2019,Secundaria,0.049900
15673,San Mateo,2019,Secundaria,0.008400
15676,San Miguel de Sema,2019,Secundaria,0.009800
15681,San Pablo de Borbur,2019,Secundaria,0.032800
15686,Santana,2019,Secundaria,0.066500
15690,Santa María,2019,Secundaria,0.036100
15693,Santa Rosa de Viterbo,2019,Secundaria,0.011600
15696,Santa Sofía,2019,Secundaria,0.006000
15720,Sativanorte,2019,Secundaria,0.000000
15723,Sativasur,2019,Secundaria,0.000000
15740,Siachoque,2019,Secundaria,0.037100
15753,Soatá,2019,Secundaria,0.000000
15755,Socotá,2019,Secundaria,0.001900
15757,Socha,2019,Secundaria,0.006000
15759,Sogamoso,2019,Secundaria,0.038200
15761,Somondoco,2019,Secundaria,0.061500
15762,Sora,2019,Secundaria,0.000000
15763,Sotaquirá,2019,Secundaria,0.002000
15764,Soracá,2019,Secundaria,0.000000
15774,Susacón,2019,Secundaria,0.014900
15776,Sutamarchán,2019,Secundaria,0.043400
15778,Sutatenza,2019,Secundaria,0.011200
15790,Tasco,2019,Secundaria,0.000000
15798,Tenza,2019,Secundaria,0.000000
15804,Tibaná,2019,Secundaria,0.005700
15806,Tibasosa,2019,Secundaria,0.013700
15808,Tinjacá,2019,Secundaria,0.000000
15810,Tipacoque,2019,Secundaria,0.023800
15814,Toca,2019,Secundaria,0.024300
15816,Togüí,2019,Secundaria,0.026100
15820,Tópaga,2019,Secundaria,0.016500
15822,Tota,2019,Secundaria,0.000000
15832,Tununguá,2019,Secundaria,0.041700
15835,Turmequé,2019,Secundaria,0.001600
15837,Tuta,2019,Secundaria,0.006500
15839,Tutazá,2019,Secundaria,0.000000
15842,Umbita,2019,Secundaria,0.000000
15861,Ventaquemada,2019,Secundaria,0.000900
15879,Viracachá,2019,Secundaria,0.011800
15897,Zetaquira,2019,Secundaria,0.008900
15001,Tunja,2019,Edu_Media,0.013700
15022,Almeida,2019,Edu_Media,0.000000
15047,Aquitania,2019,Edu_Media,0.066800
15051,Arcabuco,2019,Edu_Media,0.000000
15087,Belén,2019,Edu_Media,0.000000
15090,Berbeo,2019,Edu_Media,0.000000
15092,Betéitiva,2019,Edu_Media,0.219500
15097,Boavita,2019,Edu_Media,0.000000
15104,Boyacá,2019,Edu_Media,0.000000
15106,Briceño,2019,Edu_Media,0.021300
15109,Buenavista,2019,Edu_Media,0.006700
15114,Busbanzá,2019,Edu_Media,0.000000
15131,Caldas,2019,Edu_Media,0.034900
15135,Campohermoso,2019,Edu_Media,0.032300
15162,Cerinza,2019,Edu_Media,0.000000
15172,Chinavita,2019,Edu_Media,0.076900
15176,Chiquinquirá,2019,Edu_Media,0.019000
15180,Chiscas,2019,Edu_Media,0.000000
15183,Chita,2019,Edu_Media,0.000000
15185,Chitaraque,2019,Edu_Media,0.000000
15187,Chivatá,2019,Edu_Media,0.000000
15189,Ciénega,2019,Edu_Media,0.000000
15204,Cómbita,2019,Edu_Media,0.076900
15212,Coper,2019,Edu_Media,0.023000
15215,Corrales,2019,Edu_Media,0.000000
15218,Covarachía,2019,Edu_Media,0.024100
15223,Cubará,2019,Edu_Media,0.000000
15224,Cucaita,2019,Edu_Media,0.021700
15226,Cuítiva,2019,Edu_Media,0.000000
15232,Chíquiza,2019,Edu_Media,0.000000
15236,Chivor,2019,Edu_Media,0.032300
15238,Duitama,2019,Edu_Media,0.020400
15244,El Cocuy,2019,Edu_Media,0.016400
15248,El Espino,2019,Edu_Media,0.011900
15272,Firavitoba,2019,Edu_Media,0.008000
15276,Floresta,2019,Edu_Media,0.012000
15293,Gachantivá,2019,Edu_Media,0.000000
15296,Gameza,2019,Edu_Media,0.000000
15299,Garagoa,2019,Edu_Media,0.004400
15317,Guacamayas,2019,Edu_Media,0.000000
15322,Guateque,2019,Edu_Media,0.000000
15325,Guayatá,2019,Edu_Media,0.000000
15332,Güicán,2019,Edu_Media,0.000000
15362,Iza,2019,Edu_Media,0.085700
15367,Jenesano,2019,Edu_Media,0.000000
15368,Jericó,2019,Edu_Media,0.000000
15377,Labranzagrande,2019,Edu_Media,0.000000
15380,La Capilla,2019,Edu_Media,0.000000
15401,La Victoria,2019,Edu_Media,0.000000
15403,La Uvita,2019,Edu_Media,0.000000
15407,Villa de Leyva,2019,Edu_Media,0.008000
15425,Macanal,2019,Edu_Media,0.000000
15442,Maripí,2019,Edu_Media,0.000000
15455,Miraflores,2019,Edu_Media,0.000000
15464,Mongua,2019,Edu_Media,0.000000
15466,Monguí,2019,Edu_Media,0.000000
15469,Moniquirá,2019,Edu_Media,0.020900
15476,Motavita,2019,Edu_Media,0.007300
15480,Muzo,2019,Edu_Media,0.000000
15491,Nobsa,2019,Edu_Media,0.034500
15494,Nuevo Colón,2019,Edu_Media,0.015600
15500,Oicatá,2019,Edu_Media,0.000000
15507,Otanche,2019,Edu_Media,0.013300
15511,Pachavita,2019,Edu_Media,0.000000
15514,Páez,2019,Edu_Media,0.000000
15516,Paipa,2019,Edu_Media,0.018600
15518,Pajarito,2019,Edu_Media,0.070200
15522,Panqueba,2019,Edu_Media,0.000000
15531,Pauna,2019,Edu_Media,0.000000
15533,Paya,2019,Edu_Media,0.016100
15537,Paz de Río,2019,Edu_Media,0.000000
15542,Pesca,2019,Edu_Media,0.000000
15550,Pisba,2019,Edu_Media,0.000000
15572,Puerto Boyacá,2019,Edu_Media,0.004900
15580,Quípama,2019,Edu_Media,0.000000
15599,Ramiriquí,2019,Edu_Media,0.000000
15600,Ráquira,2019,Edu_Media,0.006600
15621,Rondón,2019,Edu_Media,0.021300
15632,Saboyá,2019,Edu_Media,0.005600
15638,Sáchica,2019,Edu_Media,0.000000
15646,Samacá,2019,Edu_Media,0.000000
15660,San Eduardo,2019,Edu_Media,0.000000
15664,San José de Pare,2019,Edu_Media,0.000000
15667,San Luis de Gaceno,2019,Edu_Media,0.023300
15673,San Mateo,2019,Edu_Media,0.000000
15676,San Miguel de Sema,2019,Edu_Media,0.000000
15681,San Pablo de Borbur,2019,Edu_Media,0.005400
15686,Santana,2019,Edu_Media,0.007500
15690,Santa María,2019,Edu_Media,0.000000
15693,Santa Rosa de Viterbo,2019,Edu_Media,0.008700
15696,Santa Sofía,2019,Edu_Media,0.000000
15720,Sativanorte,2019,Edu_Media,0.000000
15723,Sativasur,2019,Edu_Media,0.000000
15740,Siachoque,2019,Edu_Media,0.004200
15753,Soatá,2019,Edu_Media,0.036100
15755,Socotá,2019,Edu_Media,0.000000
15757,Socha,2019,Edu_Media,0.000000
15759,Sogamoso,2019,Edu_Media,0.016300
15761,Somondoco,2019,Edu_Media,0.000000
15762,Sora,2019,Edu_Media,0.000000
15763,Sotaquirá,2019,Edu_Media,0.000000
15764,Soracá,2019,Edu_Media,0.000000
15774,Susacón,2019,Edu_Media,0.000000
15776,Sutamarchán,2019,Edu_Media,0.020500
15778,Sutatenza,2019,Edu_Media,0.000000
15790,Tasco,2019,Edu_Media,0.000000
15798,Tenza,2019,Edu_Media,0.000000
15804,Tibaná,2019,Edu_Media,0.000000
15806,Tibasosa,2019,Edu_Media,0.000000
15808,Tinjacá,2019,Edu_Media,0.000000
15810,Tipacoque,2019,Edu_Media,0.000000
15814,Toca,2019,Edu_Media,0.038900
15816,Togüí,2019,Edu_Media,0.006200
15820,Tópaga,2019,Edu_Media,0.036100
15822,Tota,2019,Edu_Media,0.000000
15832,Tununguá,2019,Edu_Media,0.026300
15835,Turmequé,2019,Edu_Media,0.000000
15837,Tuta,2019,Edu_Media,0.002900
15839,Tutazá,2019,Edu_Media,0.000000
15842,Umbita,2019,Edu_Media,0.000000
15861,Ventaquemada,2019,Edu_Media,0.000000
15879,Viracachá,2019,Edu_Media,0.000000
15897,Zetaquira,2019,Edu_Media,0.006900
15001,Tunja,2020,Total,0.067000
15022,Almeida,2020,Total,0.065700
15047,Aquitania,2020,Total,0.059200
15051,Arcabuco,2020,Total,0.045200
15087,Belén,2020,Total,0.015100
15090,Berbeo,2020,Total,0.061400
15092,Betéitiva,2020,Total,0.066100
15097,Boavita,2020,Total,0.048800
15104,Boyacá,2020,Total,0.014000
15106,Briceño,2020,Total,0.144700
15109,Buenavista,2020,Total,0.054500
15114,Busbanzá,2020,Total,0.059800
15131,Caldas,2020,Total,0.023500
15135,Campohermoso,2020,Total,0.037000
15162,Cerinza,2020,Total,0.045800
15172,Chinavita,2020,Total,0.051100
15176,Chiquinquirá,2020,Total,0.034400
15180,Chiscas,2020,Total,0.020600
15183,Chita,2020,Total,0.050500
15185,Chitaraque,2020,Total,0.023100
15187,Chivatá,2020,Total,0.083900
15189,Ciénega,2020,Total,0.073400
15204,Cómbita,2020,Total,0.077900
15212,Coper,2020,Total,0.053900
15215,Corrales,2020,Total,0.072400
15218,Covarachía,2020,Total,0.091800
15223,Cubará,2020,Total,0.103700
15224,Cucaita,2020,Total,0.053200
15226,Cuítiva,2020,Total,0.055200
15232,Chíquiza,2020,Total,0.046900
15236,Chivor,2020,Total,0.113400
15238,Duitama,2020,Total,0.062500
15244,El Cocuy,2020,Total,0.049700
15248,El Espino,2020,Total,0.020900
15272,Firavitoba,2020,Total,0.043400
15276,Floresta,2020,Total,0.050900
15293,Gachantivá,2020,Total,0.008300
15296,Gameza,2020,Total,0.035200
15299,Garagoa,2020,Total,0.058200
15317,Guacamayas,2020,Total,0.030700
15322,Guateque,2020,Total,0.021700
15325,Guayatá,2020,Total,0.086000
15332,Güicán,2020,Total,0.003000
15362,Iza,2020,Total,0.115500
15367,Jenesano,2020,Total,0.036300
15368,Jericó,2020,Total,0.054600
15377,Labranzagrande,2020,Total,0.047200
15380,La Capilla,2020,Total,0.039700
15401,La Victoria,2020,Total,0.010000
15403,La Uvita,2020,Total,0.069000
15407,Villa de Leyva,2020,Total,0.067700
15425,Macanal,2020,Total,0.026600
15442,Maripí,2020,Total,0.049900
15455,Miraflores,2020,Total,0.035400
15464,Mongua,2020,Total,0.010800
15466,Monguí,2020,Total,0.016800
15469,Moniquirá,2020,Total,0.060200
15476,Motavita,2020,Total,0.110400
15480,Muzo,2020,Total,0.031300
15491,Nobsa,2020,Total,0.076200
15494,Nuevo Colón,2020,Total,0.039000
15500,Oicatá,2020,Total,0.086000
15507,Otanche,2020,Total,0.026200
15511,Pachavita,2020,Total,0.047100
15514,Páez,2020,Total,0.017400
15516,Paipa,2020,Total,0.082400
15518,Pajarito,2020,Total,0.043400
15522,Panqueba,2020,Total,0.046700
15531,Pauna,2020,Total,0.047900
15533,Paya,2020,Total,0.057900
15537,Paz de Río,2020,Total,0.031500
15542,Pesca,2020,Total,0.028100
15550,Pisba,2020,Total,0.049200
15572,Puerto Boyacá,2020,Total,0.062900
15580,Quípama,2020,Total,0.119000
15599,Ramiriquí,2020,Total,0.049800
15600,Ráquira,2020,Total,0.071400
15621,Rondón,2020,Total,0.043500
15632,Saboyá,2020,Total,0.078500
15638,Sáchica,2020,Total,0.039400
15646,Samacá,2020,Total,0.046700
15660,San Eduardo,2020,Total,0.059500
15664,San José de Pare,2020,Total,0.056600
15667,San Luis de Gaceno,2020,Total,0.066400
15673,San Mateo,2020,Total,0.062100
15676,San Miguel de Sema,2020,Total,0.047900
15681,San Pablo de Borbur,2020,Total,0.057700
15686,Santana,2020,Total,0.040100
15690,Santa María,2020,Total,0.034800
15693,Santa Rosa de Viterbo,2020,Total,0.132100
15696,Santa Sofía,2020,Total,0.014400
15720,Sativanorte,2020,Total,0.022900
15723,Sativasur,2020,Total,0.009400
