Año,geo,Zona,Grado,Número
2019,15001,Urbana,Aceleración del Aprendizaj,4
2019,15001,Urbana,Ciclo 1 Adultos,293
2019,15001,Urbana,Ciclo 2 Adultos,102
2019,15001,Urbana,Ciclo 3 Adultos,382
2019,15001,Urbana,Ciclo 4 Adultos,620
2019,15001,Urbana,Ciclo 5 Adultos,412
2019,15001,Urbana,Ciclo 6 Adultos,726
2019,15001,Urbana,Cuarto,3009
2019,15001,Urbana,Decimo,2551
2019,15001,Urbana,Jardín I,928
2019,15001,Urbana,Noveno,2632
2019,15001,Urbana,Octavo,3132
2019,15001,Urbana,Once,2259
2019,15001,Urbana,Prejardín,727
2019,15001,Urbana,Primero,2894
2019,15001,Urbana,Quinto,2993
2019,15001,Urbana,Segundo,2780
2019,15001,Urbana,Septimo,3601
2019,15001,Urbana,Sexto,3451
2019,15001,Urbana,Tercero,2832
2019,15001,Urbana,Transición,2677
2019,15022,Rural,Cuarto,12
2019,15022,Rural,Primero,11
2019,15022,Rural,Quinto,10
2019,15022,Rural,Segundo,10
2019,15022,Rural,Tercero,16
2019,15022,Rural,Transición,4
2019,15022,Urbana,Cuarto,4
2019,15022,Urbana,Decimo,17
2019,15022,Urbana,Noveno,24
2019,15022,Urbana,Octavo,16
2019,15022,Urbana,Once,19
2019,15022,Urbana,Primero,5
2019,15022,Urbana,Quinto,10
2019,15022,Urbana,Segundo,11
2019,15022,Urbana,Septimo,24
2019,15022,Urbana,Sexto,18
2019,15022,Urbana,Tercero,8
2019,15022,Urbana,Transición,7
2019,15047,Rural,Ciclo 2 Adultos,4
2019,15047,Rural,Ciclo 3 Adultos,35
2019,15047,Rural,Ciclo 4 Adultos,24
2019,15047,Rural,Ciclo 5 Adultos,13
2019,15047,Rural,Ciclo 6 Adultos,8
2019,15047,Rural,Cuarto,158
2019,15047,Rural,Decimo,45
2019,15047,Rural,Noveno,53
2019,15047,Rural,Octavo,52
2019,15047,Rural,Once,43
2019,15047,Rural,Primero,124
2019,15047,Rural,Quinto,128
2019,15047,Rural,Segundo,114
2019,15047,Rural,Septimo,75
2019,15047,Rural,Sexto,74
2019,15047,Rural,Tercero,127
2019,15047,Rural,Transición,100
2019,15047,Urbana,Ciclo 2 Adultos,1
2019,15047,Urbana,Ciclo 3 Adultos,53
2019,15047,Urbana,Ciclo 4 Adultos,36
2019,15047,Urbana,Ciclo 5 Adultos,24
2019,15047,Urbana,Ciclo 6 Adultos,4
2019,15047,Urbana,Cuarto,159
2019,15047,Urbana,Decimo,226
2019,15047,Urbana,Jardín I,11
2019,15047,Urbana,Noveno,142
2019,15047,Urbana,Octavo,169
2019,15047,Urbana,Once,150
2019,15047,Urbana,Primero,175
2019,15047,Urbana,Quinto,171
2019,15047,Urbana,Segundo,139
2019,15047,Urbana,Septimo,257
2019,15047,Urbana,Sexto,266
2019,15047,Urbana,Tercero,161
2019,15047,Urbana,Transición,151
2019,15051,Rural,Cuarto,38
2019,15051,Rural,Primero,18
2019,15051,Rural,Quinto,33
2019,15051,Rural,Segundo,37
2019,15051,Rural,Tercero,21
2019,15051,Rural,Transición,26
2019,15051,Urbana,Ciclo 3 Adultos,10
2019,15051,Urbana,Ciclo 4 Adultos,14
2019,15051,Urbana,Ciclo 5 Adultos,15
2019,15051,Urbana,Ciclo 6 Adultos,3
2019,15051,Urbana,Cuarto,63
2019,15051,Urbana,Decimo,67
2019,15051,Urbana,Noveno,93
2019,15051,Urbana,Octavo,93
2019,15051,Urbana,Once,101
2019,15051,Urbana,Primero,58
2019,15051,Urbana,Quinto,71
2019,15051,Urbana,Segundo,65
2019,15051,Urbana,Septimo,132
2019,15051,Urbana,Sexto,123
2019,15051,Urbana,Tercero,44
2019,15051,Urbana,Transición,56
2019,15087,Rural,Ciclo 2 Adultos,1
2019,15087,Rural,Ciclo 3 Adultos,3
2019,15087,Rural,Ciclo 4 Adultos,13
2019,15087,Rural,Ciclo 5 Adultos,22
2019,15087,Rural,Cuarto,41
2019,15087,Rural,Decimo,8
2019,15087,Rural,Noveno,9
2019,15087,Rural,Octavo,10
2019,15087,Rural,Once,12
2019,15087,Rural,Primero,27
2019,15087,Rural,Quinto,43
2019,15087,Rural,Segundo,35
2019,15087,Rural,Septimo,6
2019,15087,Rural,Sexto,12
2019,15087,Rural,Tercero,18
2019,15087,Rural,Transición,25
2019,15087,Urbana,Ciclo 3 Adultos,10
2019,15087,Urbana,Ciclo 4 Adultos,20
2019,15087,Urbana,Ciclo 5 Adultos,15
2019,15087,Urbana,Cuarto,82
2019,15087,Urbana,Decimo,123
2019,15087,Urbana,Jardín I,15
2019,15087,Urbana,Noveno,123
2019,15087,Urbana,Octavo,116
2019,15087,Urbana,Once,117
2019,15087,Urbana,Prejardín,27
2019,15087,Urbana,Primero,86
2019,15087,Urbana,Quinto,106
2019,15087,Urbana,Segundo,68
2019,15087,Urbana,Septimo,135
2019,15087,Urbana,Sexto,132
2019,15087,Urbana,Tercero,115
2019,15087,Urbana,Transición,89
2019,15092,Rural,Ciclo 3 Adultos,6
2019,15092,Rural,Ciclo 4 Adultos,6
2019,15092,Rural,Ciclo 5 Adultos,6
2019,15092,Rural,Ciclo 6 Adultos,4
2019,15092,Rural,Cuarto,20
2019,15092,Rural,Decimo,6
2019,15092,Rural,Noveno,11
2019,15092,Rural,Octavo,12
2019,15092,Rural,Once,12
2019,15092,Rural,Primero,14
2019,15092,Rural,Quinto,19
2019,15092,Rural,Segundo,19
2019,15092,Rural,Septimo,14
2019,15092,Rural,Sexto,7
2019,15092,Rural,Tercero,15
2019,15092,Rural,Transición,15
2019,15092,Urbana,Cuarto,10
2019,15092,Urbana,Decimo,6
2019,15092,Urbana,Noveno,7
2019,15092,Urbana,Octavo,8
2019,15092,Urbana,Once,17
2019,15092,Urbana,Primero,4
2019,15092,Urbana,Quinto,6
2019,15092,Urbana,Segundo,5
2019,15092,Urbana,Septimo,9
2019,15092,Urbana,Sexto,15
2019,15092,Urbana,Tercero,1
2019,15097,Rural,Cuarto,31
2019,15097,Rural,Noveno,18
2019,15097,Rural,Octavo,14
2019,15097,Rural,Primero,23
2019,15097,Rural,Quinto,34
2019,15097,Rural,Segundo,31
2019,15097,Rural,Septimo,12
2019,15097,Rural,Sexto,6
2019,15097,Rural,Tercero,39
2019,15097,Rural,Transición,23
2019,15097,Urbana,Cuarto,49
2019,15097,Urbana,Decimo,100
2019,15097,Urbana,Noveno,70
2019,15097,Urbana,Octavo,76
2019,15097,Urbana,Once,71
2019,15097,Urbana,Primero,47
2019,15097,Urbana,Quinto,42
2019,15097,Urbana,Segundo,43
2019,15097,Urbana,Septimo,98
2019,15097,Urbana,Sexto,96
2019,15097,Urbana,Tercero,52
2019,15097,Urbana,Transición,50
2019,15104,Rural,Ciclo 2 Adultos,2
2019,15104,Rural,Ciclo 3 Adultos,12
2019,15104,Rural,Ciclo 4 Adultos,12
2019,15104,Rural,Ciclo 5 Adultos,12
2019,15104,Rural,Cuarto,63
2019,15104,Rural,Decimo,20
2019,15104,Rural,Noveno,22
2019,15104,Rural,Octavo,30
2019,15104,Rural,Once,31
2019,15104,Rural,Primero,29
2019,15104,Rural,Quinto,34
2019,15104,Rural,Segundo,40
2019,15104,Rural,Septimo,25
2019,15104,Rural,Sexto,44
2019,15104,Rural,Tercero,39
2019,15104,Rural,Transición,40
2019,15104,Urbana,Ciclo 3 Adultos,2
2019,15104,Urbana,Ciclo 4 Adultos,8
2019,15104,Urbana,Ciclo 5 Adultos,11
2019,15104,Urbana,Cuarto,23
2019,15104,Urbana,Decimo,40
2019,15104,Urbana,Noveno,35
2019,15104,Urbana,Octavo,46
2019,15104,Urbana,Once,32
2019,15104,Urbana,Primero,20
2019,15104,Urbana,Quinto,27
2019,15104,Urbana,Segundo,25
2019,15104,Urbana,Septimo,53
2019,15104,Urbana,Sexto,70
2019,15104,Urbana,Tercero,19
2019,15104,Urbana,Transición,27
2019,15106,Rural,Cuarto,28
2019,15106,Rural,Primero,20
2019,15106,Rural,Quinto,22
2019,15106,Rural,Segundo,17
2019,15106,Rural,Tercero,15
2019,15106,Rural,Transición,16
2019,15106,Urbana,Cuarto,15
2019,15106,Urbana,Decimo,28
2019,15106,Urbana,Noveno,34
2019,15106,Urbana,Octavo,32
2019,15106,Urbana,Once,19
2019,15106,Urbana,Primero,15
2019,15106,Urbana,Quinto,16
2019,15106,Urbana,Segundo,15
2019,15106,Urbana,Septimo,44
2019,15106,Urbana,Sexto,45
2019,15106,Urbana,Tercero,13
2019,15106,Urbana,Transición,9
2019,15109,Rural,Cuarto,52
2019,15109,Rural,Decimo,13
2019,15109,Rural,Noveno,10
2019,15109,Rural,Octavo,14
2019,15109,Rural,Once,11
2019,15109,Rural,Primero,61
2019,15109,Rural,Quinto,48
2019,15109,Rural,Segundo,45
2019,15109,Rural,Septimo,24
2019,15109,Rural,Sexto,21
2019,15109,Rural,Tercero,50
2019,15109,Rural,Transición,33
2019,15109,Urbana,Cuarto,17
2019,15109,Urbana,Decimo,57
2019,15109,Urbana,Noveno,61
2019,15109,Urbana,Octavo,70
2019,15109,Urbana,Once,69
2019,15109,Urbana,Primero,10
2019,15109,Urbana,Quinto,15
2019,15109,Urbana,Segundo,12
2019,15109,Urbana,Septimo,70
2019,15109,Urbana,Sexto,71
2019,15109,Urbana,Tercero,18
2019,15109,Urbana,Transición,17
2019,15114,Rural,Cuarto,1
2019,15114,Rural,Primero,1
2019,15114,Rural,Quinto,1
2019,15114,Rural,Segundo,2
2019,15114,Rural,Tercero,1
2019,15114,Rural,Transición,1
2019,15114,Urbana,Ciclo 3 Adultos,5
2019,15114,Urbana,Ciclo 4 Adultos,12
2019,15114,Urbana,Ciclo 5 Adultos,11
2019,15114,Urbana,Cuarto,10
2019,15114,Urbana,Decimo,7
2019,15114,Urbana,Noveno,7
2019,15114,Urbana,Octavo,13
2019,15114,Urbana,Once,6
2019,15114,Urbana,Primero,10
2019,15114,Urbana,Quinto,6
2019,15114,Urbana,Segundo,3
2019,15114,Urbana,Septimo,8
2019,15114,Urbana,Sexto,16
2019,15114,Urbana,Tercero,7
2019,15114,Urbana,Transición,7
2019,15131,Rural,Ciclo 3 Adultos,9
2019,15131,Rural,Ciclo 4 Adultos,2
2019,15131,Rural,Ciclo 5 Adultos,5
2019,15131,Rural,Ciclo 6 Adultos,2
2019,15131,Rural,Cuarto,23
2019,15131,Rural,Decimo,20
2019,15131,Rural,Noveno,16
2019,15131,Rural,Octavo,20
2019,15131,Rural,Once,19
2019,15131,Rural,Primero,32
2019,15131,Rural,Quinto,29
2019,15131,Rural,Segundo,28
2019,15131,Rural,Septimo,16
2019,15131,Rural,Sexto,18
2019,15131,Rural,Tercero,20
2019,15131,Rural,Transición,20
2019,15131,Urbana,Cuarto,12
2019,15131,Urbana,Decimo,29
2019,15131,Urbana,Noveno,28
2019,15131,Urbana,Octavo,31
2019,15131,Urbana,Once,18
2019,15131,Urbana,Primero,9
2019,15131,Urbana,Quinto,9
2019,15131,Urbana,Segundo,11
2019,15131,Urbana,Septimo,38
2019,15131,Urbana,Sexto,32
2019,15131,Urbana,Tercero,19
2019,15131,Urbana,Transición,11
2019,15135,Rural,Ciclo 4 Adultos,2
2019,15135,Rural,Ciclo 6 Adultos,18
2019,15135,Rural,Cuarto,35
2019,15135,Rural,Decimo,18
2019,15135,Rural,Noveno,13
2019,15135,Rural,Octavo,25
2019,15135,Rural,Once,19
2019,15135,Rural,Primero,38
2019,15135,Rural,Quinto,39
2019,15135,Rural,Segundo,28
2019,15135,Rural,Septimo,17
2019,15135,Rural,Sexto,23
2019,15135,Rural,Tercero,34
2019,15135,Rural,Transición,28
2019,15135,Urbana,Cuarto,6
2019,15135,Urbana,Decimo,10
2019,15135,Urbana,Noveno,15
2019,15135,Urbana,Octavo,22
2019,15135,Urbana,Once,15
2019,15135,Urbana,Primero,11
2019,15135,Urbana,Quinto,12
2019,15135,Urbana,Segundo,9
2019,15135,Urbana,Septimo,26
2019,15135,Urbana,Sexto,28
2019,15135,Urbana,Tercero,2
2019,15135,Urbana,Transición,13
2019,15162,Rural,Ciclo 2 Adultos,8
2019,15162,Rural,Cuarto,20
2019,15162,Rural,Primero,16
2019,15162,Rural,Quinto,17
2019,15162,Rural,Segundo,17
2019,15162,Rural,Tercero,20
2019,15162,Rural,Transición,10
2019,15162,Urbana,Ciclo 3 Adultos,10
2019,15162,Urbana,Ciclo 4 Adultos,7
2019,15162,Urbana,Ciclo 5 Adultos,13
2019,15162,Urbana,Ciclo 6 Adultos,5
2019,15162,Urbana,Cuarto,26
2019,15162,Urbana,Decimo,43
2019,15162,Urbana,Jardín I,7
2019,15162,Urbana,Noveno,51
2019,15162,Urbana,Octavo,53
2019,15162,Urbana,Once,43
2019,15162,Urbana,Prejardín,1
2019,15162,Urbana,Primero,31
2019,15162,Urbana,Quinto,25
2019,15162,Urbana,Segundo,32
2019,15162,Urbana,Septimo,70
2019,15162,Urbana,Sexto,55
2019,15162,Urbana,Tercero,26
2019,15162,Urbana,Transición,18
2019,15172,Rural,Cuarto,22
2019,15172,Rural,Decimo,10
2019,15172,Rural,Noveno,10
2019,15172,Rural,Octavo,8
2019,15172,Rural,Once,7
2019,15172,Rural,Primero,23
2019,15172,Rural,Quinto,22
2019,15172,Rural,Segundo,26
2019,15172,Rural,Septimo,8
2019,15172,Rural,Sexto,9
2019,15172,Rural,Tercero,14
2019,15172,Rural,Transición,12
2019,15172,Urbana,Cuarto,21
2019,15172,Urbana,Decimo,37
2019,15172,Urbana,Noveno,30
2019,15172,Urbana,Octavo,34
2019,15172,Urbana,Once,24
2019,15172,Urbana,Primero,21
2019,15172,Urbana,Quinto,26
2019,15172,Urbana,Segundo,18
2019,15172,Urbana,Septimo,25
2019,15172,Urbana,Sexto,46
2019,15172,Urbana,Tercero,18
2019,15172,Urbana,Transición,14
2019,15176,Rural,Ciclo 3 Adultos,17
2019,15176,Rural,Ciclo 4 Adultos,15
2019,15176,Rural,Ciclo 5 Adultos,8
2019,15176,Rural,Ciclo 6 Adultos,23
2019,15176,Rural,Cuarto,75
2019,15176,Rural,Decimo,24
2019,15176,Rural,Noveno,28
2019,15176,Rural,Octavo,30
2019,15176,Rural,Once,30
2019,15176,Rural,Primero,62
2019,15176,Rural,Quinto,78
2019,15176,Rural,Segundo,58
2019,15176,Rural,Septimo,49
2019,15176,Rural,Sexto,32
2019,15176,Rural,Tercero,69
2019,15176,Rural,Transición,57
2019,15176,Urbana,12º Normal,42
2019,15176,Urbana,13º Normal,30
2019,15176,Urbana,Ciclo 2 Adultos,7
2019,15176,Urbana,Ciclo 3 Adultos,169
2019,15176,Urbana,Ciclo 4 Adultos,158
2019,15176,Urbana,Ciclo 5 Adultos,139
2019,15176,Urbana,Ciclo 6 Adultos,124
2019,15176,Urbana,Cuarto,945
2019,15176,Urbana,Decimo,920
2019,15176,Urbana,Jardín I,124
2019,15176,Urbana,Noveno,947
2019,15176,Urbana,Octavo,1024
2019,15176,Urbana,Once,860
2019,15176,Urbana,Prejardín,88
2019,15176,Urbana,Primero,885
2019,15176,Urbana,Quinto,989
2019,15176,Urbana,Segundo,937
2019,15176,Urbana,Septimo,1170
2019,15176,Urbana,Sexto,1225
2019,15176,Urbana,Tercero,890
2019,15176,Urbana,Transición,785
2019,15183,Rural,Ciclo 2 Adultos,34
2019,15183,Rural,Ciclo 3 Adultos,49
2019,15183,Rural,Ciclo 4 Adultos,38
2019,15183,Rural,Ciclo 5 Adultos,23
2019,15183,Rural,Ciclo 6 Adultos,1
2019,15183,Rural,Cuarto,112
2019,15183,Rural,Decimo,33
2019,15183,Rural,Noveno,36
2019,15183,Rural,Octavo,46
2019,15183,Rural,Once,32
2019,15183,Rural,Primero,111
2019,15183,Rural,Quinto,126
2019,15183,Rural,Segundo,118
2019,15183,Rural,Septimo,60
2019,15183,Rural,Sexto,58
2019,15183,Rural,Tercero,126
2019,15183,Rural,Transición,116
2019,15183,Urbana,12º Normal,13
2019,15183,Urbana,13º Normal,9
2019,15183,Urbana,Ciclo 3 Adultos,24
2019,15183,Urbana,Ciclo 4 Adultos,16
2019,15183,Urbana,Ciclo 5 Adultos,7
2019,15183,Urbana,Ciclo 6 Adultos,4
2019,15183,Urbana,Cuarto,52
2019,15183,Urbana,Decimo,102
2019,15183,Urbana,Noveno,102
2019,15183,Urbana,Octavo,117
2019,15183,Urbana,Once,88
2019,15183,Urbana,Primero,47
2019,15183,Urbana,Quinto,61
2019,15183,Urbana,Segundo,44
2019,15183,Urbana,Septimo,134
2019,15183,Urbana,Sexto,133
2019,15183,Urbana,Tercero,49
2019,15183,Urbana,Transición,42
2019,15185,Rural,Cuarto,51
2019,15185,Rural,Noveno,11
2019,15185,Rural,Octavo,10
2019,15185,Rural,Primero,54
2019,15185,Rural,Quinto,68
2019,15185,Rural,Segundo,63
2019,15185,Rural,Septimo,19
2019,15185,Rural,Sexto,16
2019,15185,Rural,Tercero,53
2019,15185,Rural,Transición,50
2019,15185,Urbana,Ciclo 2 Adultos,6
2019,15185,Urbana,Ciclo 3 Adultos,14
2019,15185,Urbana,Ciclo 4 Adultos,8
2019,15185,Urbana,Ciclo 5 Adultos,1
2019,15185,Urbana,Cuarto,33
2019,15185,Urbana,Decimo,60
2019,15185,Urbana,Noveno,68
2019,15185,Urbana,Octavo,87
2019,15185,Urbana,Once,59
2019,15185,Urbana,Primero,22
2019,15185,Urbana,Quinto,25
2019,15185,Urbana,Segundo,29
2019,15185,Urbana,Septimo,89
2019,15185,Urbana,Sexto,71
2019,15185,Urbana,Tercero,32
2019,15185,Urbana,Transición,24
2019,15187,Rural,Ciclo 2 Adultos,4
2019,15187,Rural,Ciclo 3 Adultos,14
2019,15187,Rural,Ciclo 4 Adultos,6
2019,15187,Rural,Ciclo 5 Adultos,5
2019,15187,Rural,Ciclo 6 Adultos,2
2019,15187,Rural,Cuarto,15
2019,15187,Rural,Primero,22
2019,15187,Rural,Quinto,15
2019,15187,Rural,Segundo,14
2019,15187,Rural,Tercero,23
2019,15187,Rural,Transición,20
2019,15187,Urbana,Ciclo 3 Adultos,3
2019,15187,Urbana,Ciclo 4 Adultos,1
2019,15187,Urbana,Cuarto,21
2019,15187,Urbana,Decimo,26
2019,15187,Urbana,Noveno,29
2019,15187,Urbana,Octavo,54
2019,15187,Urbana,Once,21
2019,15187,Urbana,Primero,18
2019,15187,Urbana,Quinto,28
2019,15187,Urbana,Segundo,19
2019,15187,Urbana,Septimo,49
2019,15187,Urbana,Sexto,49
2019,15187,Urbana,Tercero,19
2019,15187,Urbana,Transición,15
2019,15189,Rural,Ciclo 2 Adultos,45
2019,15189,Rural,Ciclo 3 Adultos,43
2019,15189,Rural,Ciclo 4 Adultos,69
2019,15189,Rural,Ciclo 5 Adultos,73
2019,15189,Rural,Ciclo 6 Adultos,4
2019,15189,Rural,Cuarto,50
2019,15189,Rural,Decimo,33
2019,15189,Rural,Noveno,29
2019,15189,Rural,Octavo,39
2019,15189,Rural,Once,31
2019,15189,Rural,Primero,55
2019,15189,Rural,Quinto,55
2019,15189,Rural,Segundo,52
2019,15189,Rural,Septimo,38
2019,15189,Rural,Sexto,55
2019,15189,Rural,Tercero,42
2019,15189,Rural,Transición,34
2019,15189,Urbana,Cuarto,32
2019,15189,Urbana,Decimo,38
2019,15189,Urbana,Noveno,35
2019,15189,Urbana,Octavo,36
2019,15189,Urbana,Once,32
2019,15189,Urbana,Primero,24
2019,15189,Urbana,Quinto,18
2019,15189,Urbana,Segundo,26
2019,15189,Urbana,Septimo,34
2019,15189,Urbana,Sexto,35
2019,15189,Urbana,Tercero,17
2019,15189,Urbana,Transición,28
2019,15204,Rural,Ciclo 1 Adultos,63
2019,15204,Rural,Ciclo 2 Adultos,124
2019,15204,Rural,Ciclo 3 Adultos,224
2019,15204,Rural,Ciclo 4 Adultos,341
2019,15204,Rural,Ciclo 5 Adultos,297
2019,15204,Rural,Ciclo 6 Adultos,94
2019,15204,Rural,Cuarto,114
2019,15204,Rural,Decimo,43
2019,15204,Rural,Jardín I,17
2019,15204,Rural,Noveno,59
2019,15204,Rural,Octavo,46
2019,15204,Rural,Once,44
2019,15204,Rural,Prejardín,4
2019,15204,Rural,Primero,105
2019,15204,Rural,Quinto,141
2019,15204,Rural,Segundo,112
2019,15204,Rural,Septimo,68
2019,15204,Rural,Sexto,63
2019,15204,Rural,Tercero,123
2019,15204,Rural,Transición,77
2019,15204,Urbana,Ciclo 3 Adultos,6
2019,15204,Urbana,Ciclo 4 Adultos,3
2019,15204,Urbana,Ciclo 5 Adultos,3
2019,15204,Urbana,Cuarto,59
2019,15204,Urbana,Decimo,81
2019,15204,Urbana,Jardín I,3
2019,15204,Urbana,Noveno,88
2019,15204,Urbana,Octavo,100
2019,15204,Urbana,Once,73
2019,15204,Urbana,Prejardín,5
2019,15204,Urbana,Primero,50
2019,15204,Urbana,Quinto,49
2019,15204,Urbana,Segundo,49
2019,15204,Urbana,Septimo,143
2019,15204,Urbana,Sexto,130
2019,15204,Urbana,Tercero,56
2019,15204,Urbana,Transición,38
2019,15212,Rural,Ciclo 2 Adultos,1
2019,15212,Rural,Ciclo 3 Adultos,7
2019,15212,Rural,Ciclo 4 Adultos,9
2019,15212,Rural,Ciclo 5 Adultos,8
2019,15212,Rural,Ciclo 6 Adultos,3
2019,15212,Rural,Cuarto,44
2019,15212,Rural,Decimo,12
2019,15212,Rural,Noveno,19
2019,15212,Rural,Octavo,6
2019,15212,Rural,Once,15
2019,15212,Rural,Primero,34
2019,15212,Rural,Quinto,37
2019,15212,Rural,Segundo,28
2019,15212,Rural,Septimo,19
2019,15212,Rural,Sexto,18
2019,15212,Rural,Tercero,36
2019,15212,Rural,Transición,32
2019,15212,Urbana,Cuarto,10
2019,15212,Urbana,Decimo,31
2019,15212,Urbana,Noveno,31
2019,15212,Urbana,Octavo,37
2019,15212,Urbana,Once,29
2019,15212,Urbana,Primero,20
2019,15212,Urbana,Quinto,8
2019,15212,Urbana,Segundo,10
2019,15212,Urbana,Septimo,45
2019,15212,Urbana,Sexto,34
2019,15212,Urbana,Tercero,13
2019,15212,Urbana,Transición,10
2019,15215,Rural,Cuarto,2
2019,15215,Rural,Primero,6
2019,15215,Rural,Quinto,10
2019,15215,Rural,Segundo,8
2019,15215,Rural,Tercero,7
2019,15215,Rural,Transición,7
2019,15215,Urbana,Ciclo 3 Adultos,3
2019,15215,Urbana,Ciclo 4 Adultos,2
2019,15215,Urbana,Cuarto,37
2019,15215,Urbana,Decimo,33
2019,15215,Urbana,Noveno,22
2019,15215,Urbana,Octavo,37
2019,15215,Urbana,Once,27
2019,15215,Urbana,Primero,42
2019,15215,Urbana,Quinto,22
2019,15215,Urbana,Segundo,27
2019,15215,Urbana,Septimo,50
2019,15215,Urbana,Sexto,37
2019,15215,Urbana,Tercero,33
2019,15215,Urbana,Transición,19
2019,15218,Rural,Ciclo 3 Adultos,6
2019,15218,Rural,Ciclo 4 Adultos,5
2019,15218,Rural,Ciclo 5 Adultos,2
2019,15218,Rural,Ciclo 6 Adultos,3
2019,15218,Rural,Cuarto,28
2019,15218,Rural,Noveno,2
2019,15218,Rural,Octavo,2
2019,15218,Rural,Primero,22
2019,15218,Rural,Quinto,26
2019,15218,Rural,Segundo,15
2019,15218,Rural,Septimo,1
2019,15218,Rural,Sexto,7
2019,15218,Rural,Tercero,43
2019,15218,Rural,Transición,26
2019,15218,Urbana,Cuarto,19
2019,15218,Urbana,Decimo,48
2019,15218,Urbana,Noveno,42
2019,15218,Urbana,Octavo,38
2019,15218,Urbana,Once,35
2019,15218,Urbana,Primero,16
2019,15218,Urbana,Quinto,14
2019,15218,Urbana,Segundo,9
2019,15218,Urbana,Septimo,37
2019,15218,Urbana,Sexto,42
2019,15218,Urbana,Tercero,17
2019,15218,Urbana,Transición,20
2019,15223,Rural,Cuarto,74
2019,15223,Rural,Noveno,5
2019,15223,Rural,Octavo,7
2019,15223,Rural,Primero,185
2019,15223,Rural,Quinto,56
2019,15223,Rural,Segundo,158
2019,15223,Rural,Septimo,6
2019,15223,Rural,Sexto,10
2019,15223,Rural,Tercero,112
2019,15223,Rural,Transición,121
2019,15223,Urbana,Ciclo 3 Adultos,28
2019,15223,Urbana,Ciclo 4 Adultos,31
2019,15223,Urbana,Ciclo 5 Adultos,33
2019,15223,Urbana,Ciclo 6 Adultos,15
2019,15223,Urbana,Cuarto,45
2019,15223,Urbana,Decimo,72
2019,15223,Urbana,Noveno,56
2019,15223,Urbana,Octavo,59
2019,15223,Urbana,Once,43
2019,15223,Urbana,Primero,60
2019,15223,Urbana,Quinto,46
2019,15223,Urbana,Segundo,39
2019,15223,Urbana,Septimo,90
2019,15223,Urbana,Sexto,107
2019,15223,Urbana,Tercero,53
2019,15223,Urbana,Transición,45
2019,15224,Rural,Ciclo 2 Adultos,3
2019,15224,Rural,Ciclo 3 Adultos,16
2019,15224,Rural,Ciclo 4 Adultos,3
2019,15224,Rural,Cuarto,39
2019,15224,Rural,Decimo,18
2019,15224,Rural,Noveno,19
2019,15224,Rural,Octavo,28
2019,15224,Rural,Once,22
2019,15224,Rural,Primero,32
2019,15224,Rural,Quinto,29
2019,15224,Rural,Segundo,31
2019,15224,Rural,Septimo,25
2019,15224,Rural,Sexto,26
2019,15224,Rural,Tercero,34
2019,15224,Rural,Transición,15
2019,15224,Urbana,Cuarto,33
2019,15224,Urbana,Decimo,52
2019,15224,Urbana,Noveno,45
2019,15224,Urbana,Octavo,48
2019,15224,Urbana,Once,46
2019,15224,Urbana,Primero,35
2019,15224,Urbana,Quinto,35
2019,15224,Urbana,Segundo,27
2019,15224,Urbana,Septimo,51
2019,15224,Urbana,Sexto,44
2019,15224,Urbana,Tercero,45
2019,15224,Urbana,Transición,16
2019,15226,Rural,Cuarto,23
2019,15226,Rural,Primero,14
2019,15226,Rural,Quinto,22
2019,15226,Rural,Segundo,14
2019,15226,Rural,Tercero,16
2019,15226,Rural,Transición,12
2019,15226,Urbana,Cuarto,5
2019,15226,Urbana,Decimo,23
2019,15226,Urbana,Noveno,38
2019,15226,Urbana,Octavo,19
2019,15226,Urbana,Once,23
2019,15226,Urbana,Primero,5
2019,15226,Urbana,Quinto,10
2019,15226,Urbana,Segundo,6
2019,15226,Urbana,Septimo,34
2019,15226,Urbana,Sexto,36
2019,15226,Urbana,Tercero,4
2019,15226,Urbana,Transición,6
2019,15232,Rural,Cuarto,60
2019,15232,Rural,Decimo,21
2019,15232,Rural,Noveno,23
2019,15232,Rural,Octavo,15
2019,15232,Rural,Once,13
2019,15232,Rural,Primero,63
2019,15232,Rural,Quinto,67
2019,15232,Rural,Segundo,75
2019,15232,Rural,Septimo,20
2019,15232,Rural,Sexto,22
2019,15232,Rural,Tercero,73
2019,15232,Rural,Transición,56
2019,15232,Urbana,Decimo,42
2019,15232,Urbana,Noveno,33
2019,15232,Urbana,Octavo,53
2019,15232,Urbana,Once,47
2019,15232,Urbana,Septimo,65
2019,15232,Urbana,Sexto,59
2019,15236,Rural,Ciclo 2 Adultos,4
2019,15236,Rural,Ciclo 3 Adultos,6
2019,15236,Rural,Ciclo 4 Adultos,1
2019,15236,Rural,Ciclo 5 Adultos,7
2019,15236,Rural,Cuarto,14
2019,15236,Rural,Primero,12
2019,15236,Rural,Quinto,15
2019,15236,Rural,Segundo,11
2019,15236,Rural,Tercero,14
2019,15236,Rural,Transición,7
2019,15236,Urbana,Cuarto,12
2019,15236,Urbana,Decimo,20
2019,15236,Urbana,Noveno,26
2019,15236,Urbana,Octavo,31
2019,15236,Urbana,Once,42
2019,15236,Urbana,Primero,22
2019,15236,Urbana,Quinto,20
2019,15236,Urbana,Segundo,15
2019,15236,Urbana,Septimo,29
2019,15236,Urbana,Sexto,41
2019,15236,Urbana,Tercero,21
